Image Name,Number,Gender,Hand,Finger
114__F_Right_thumb_finger.BMP,114,F,Right,thumb
206__M_Left_little_finger.BMP,206,M,Left,little
503__M_Left_middle_finger.BMP,503,M,Left,middle
15__F_Left_ring_finger.BMP,15,F,Left,ring
413__M_Left_thumb_finger.BMP,413,M,Left,thumb
337__F_Right_middle_finger.BMP,337,F,Right,middle
287__M_Left_index_finger.BMP,287,M,Left,index
378__F_Left_index_finger.BMP,378,F,Left,index
139__M_Right_middle_finger.BMP,139,M,Right,middle
568__M_Left_index_finger.BMP,568,M,Left,index
496__M_Left_index_finger.BMP,496,M,Left,index
363__M_Left_index_finger.BMP,363,M,Left,index
540__F_Left_ring_finger.BMP,540,F,Left,ring
303__F_Left_index_finger.BMP,303,F,Left,index
297__M_Right_index_finger.BMP,297,M,Right,index
521__M_Left_little_finger.BMP,521,M,Left,little
171__M_Left_middle_finger.BMP,171,M,Left,middle
296__M_Left_thumb_finger.BMP,296,M,Left,thumb
46__M_Left_thumb_finger.BMP,46,M,Left,thumb
61__M_Left_ring_finger.BMP,61,M,Left,ring
427__M_Right_middle_finger.BMP,427,M,Right,middle
509__M_Right_ring_finger.BMP,509,M,Right,ring
208__M_Right_index_finger.BMP,208,M,Right,index
406__M_Left_little_finger.BMP,406,M,Left,little
488__M_Right_ring_finger.BMP,488,M,Right,ring
163__M_Left_ring_finger.BMP,163,M,Left,ring
469__M_Right_little_finger.BMP,469,M,Right,little
526__F_Right_middle_finger.BMP,526,F,Right,middle
5__M_Right_index_finger.BMP,5,M,Right,index
209__F_Left_index_finger.BMP,209,F,Left,index
393__M_Right_index_finger.BMP,393,M,Right,index
218__M_Left_thumb_finger.BMP,218,M,Left,thumb
8__M_Left_thumb_finger.BMP,8,M,Left,thumb
593__M_Left_ring_finger.BMP,593,M,Left,ring
592__M_Left_thumb_finger.BMP,592,M,Left,thumb
266__M_Right_thumb_finger.BMP,266,M,Right,thumb
319__M_Right_thumb_finger.BMP,319,M,Right,thumb
208__M_Left_ring_finger.BMP,208,M,Left,ring
45__M_Right_little_finger.BMP,45,M,Right,little
206__M_Right_thumb_finger.BMP,206,M,Right,thumb
255__M_Left_middle_finger.BMP,255,M,Left,middle
131__M_Right_thumb_finger.BMP,131,M,Right,thumb
344__M_Right_thumb_finger.BMP,344,M,Right,thumb
131__M_Right_little_finger.BMP,131,M,Right,little
24__F_Right_middle_finger.BMP,24,F,Right,middle
500__M_Left_thumb_finger.BMP,500,M,Left,thumb
260__M_Left_middle_finger.BMP,260,M,Left,middle
462__M_Left_index_finger.BMP,462,M,Left,index
258__M_Right_index_finger.BMP,258,M,Right,index
329__M_Right_thumb_finger.BMP,329,M,Right,thumb
319__M_Left_middle_finger.BMP,319,M,Left,middle
396__M_Left_thumb_finger.BMP,396,M,Left,thumb
277__M_Left_index_finger.BMP,277,M,Left,index
423__M_Left_thumb_finger.BMP,423,M,Left,thumb
211__M_Right_index_finger.BMP,211,M,Right,index
268__M_Left_index_finger.BMP,268,M,Left,index
277__M_Right_ring_finger.BMP,277,M,Right,ring
469__M_Left_little_finger.BMP,469,M,Left,little
139__M_Right_ring_finger.BMP,139,M,Right,ring
564__M_Right_ring_finger.BMP,564,M,Right,ring
543__M_Right_index_finger.BMP,543,M,Right,index
128__M_Left_ring_finger.BMP,128,M,Left,ring
588__M_Left_little_finger.BMP,588,M,Left,little
156__F_Left_ring_finger.BMP,156,F,Left,ring
543__M_Left_little_finger.BMP,543,M,Left,little
320__M_Right_thumb_finger.BMP,320,M,Right,thumb
457__M_Right_little_finger.BMP,457,M,Right,little
481__F_Left_thumb_finger.BMP,481,F,Left,thumb
563__M_Right_middle_finger.BMP,563,M,Right,middle
360__M_Right_index_finger.BMP,360,M,Right,index
193__M_Left_index_finger.BMP,193,M,Left,index
52__M_Right_little_finger.BMP,52,M,Right,little
418__F_Right_little_finger.BMP,418,F,Right,little
131__M_Left_index_finger.BMP,131,M,Left,index
92__F_Right_little_finger.BMP,92,F,Right,little
346__M_Right_middle_finger.BMP,346,M,Right,middle
370__M_Left_thumb_finger.BMP,370,M,Left,thumb
425__M_Right_middle_finger.BMP,425,M,Right,middle
316__M_Left_middle_finger.BMP,316,M,Left,middle
220__F_Right_ring_finger.BMP,220,F,Right,ring
78__F_Left_little_finger.BMP,78,F,Left,little
443__M_Left_ring_finger.BMP,443,M,Left,ring
95__M_Left_ring_finger.BMP,95,M,Left,ring
83__M_Right_thumb_finger.BMP,83,M,Right,thumb
428__M_Left_little_finger.BMP,428,M,Left,little
17__M_Right_little_finger.BMP,17,M,Right,little
455__M_Left_little_finger.BMP,455,M,Left,little
399__M_Left_middle_finger.BMP,399,M,Left,middle
254__M_Left_little_finger.BMP,254,M,Left,little
573__F_Right_index_finger.BMP,573,F,Right,index
132__M_Right_ring_finger.BMP,132,M,Right,ring
584__M_Left_index_finger.BMP,584,M,Left,index
500__M_Right_little_finger.BMP,500,M,Right,little
557__M_Left_index_finger.BMP,557,M,Left,index
331__M_Right_middle_finger.BMP,331,M,Right,middle
332__M_Right_thumb_finger.BMP,332,M,Right,thumb
33__M_Left_little_finger.BMP,33,M,Left,little
250__F_Left_ring_finger.BMP,250,F,Left,ring
563__M_Left_index_finger.BMP,563,M,Left,index
441__M_Left_little_finger.BMP,441,M,Left,little
84__M_Right_index_finger.BMP,84,M,Right,index
308__M_Left_little_finger.BMP,308,M,Left,little
347__M_Right_middle_finger.BMP,347,M,Right,middle
526__F_Right_little_finger.BMP,526,F,Right,little
6__M_Right_index_finger.BMP,6,M,Right,index
407__M_Right_index_finger.BMP,407,M,Right,index
346__M_Right_ring_finger.BMP,346,M,Right,ring
191__F_Left_thumb_finger.BMP,191,F,Left,thumb
149__F_Right_middle_finger.BMP,149,F,Right,middle
416__M_Left_middle_finger.BMP,416,M,Left,middle
334__F_Left_ring_finger.BMP,334,F,Left,ring
95__M_Right_little_finger.BMP,95,M,Right,little
330__M_Left_ring_finger.BMP,330,M,Left,ring
217__M_Right_middle_finger.BMP,217,M,Right,middle
508__F_Left_thumb_finger.BMP,508,F,Left,thumb
306__M_Left_middle_finger.BMP,306,M,Left,middle
77__M_Right_thumb_finger.BMP,77,M,Right,thumb
565__M_Right_thumb_finger.BMP,565,M,Right,thumb
350__M_Left_thumb_finger.BMP,350,M,Left,thumb
29__F_Right_thumb_finger.BMP,29,F,Right,thumb
593__M_Left_middle_finger.BMP,593,M,Left,middle
453__F_Right_index_finger.BMP,453,F,Right,index
534__F_Right_middle_finger.BMP,534,F,Right,middle
234__M_Right_index_finger.BMP,234,M,Right,index
272__M_Right_middle_finger.BMP,272,M,Right,middle
208__M_Left_index_finger.BMP,208,M,Left,index
339__M_Right_index_finger.BMP,339,M,Right,index
73__M_Left_ring_finger.BMP,73,M,Left,ring
96__M_Left_ring_finger.BMP,96,M,Left,ring
559__M_Right_little_finger.BMP,559,M,Right,little
227__M_Right_ring_finger.BMP,227,M,Right,ring
99__M_Right_thumb_finger.BMP,99,M,Right,thumb
322__M_Right_middle_finger.BMP,322,M,Right,middle
176__M_Right_ring_finger.BMP,176,M,Right,ring
492__F_Left_thumb_finger.BMP,492,F,Left,thumb
443__M_Right_middle_finger.BMP,443,M,Right,middle
173__F_Left_thumb_finger.BMP,173,F,Left,thumb
35__M_Right_thumb_finger.BMP,35,M,Right,thumb
371__M_Right_thumb_finger.BMP,371,M,Right,thumb
425__M_Right_little_finger.BMP,425,M,Right,little
69__M_Right_little_finger.BMP,69,M,Right,little
344__M_Right_middle_finger.BMP,344,M,Right,middle
97__M_Left_index_finger.BMP,97,M,Left,index
567__M_Left_middle_finger.BMP,567,M,Left,middle
221__M_Right_index_finger.BMP,221,M,Right,index
272__M_Left_ring_finger.BMP,272,M,Left,ring
476__M_Left_middle_finger.BMP,476,M,Left,middle
574__F_Right_ring_finger.BMP,574,F,Right,ring
595__M_Right_middle_finger.BMP,595,M,Right,middle
358__M_Right_little_finger.BMP,358,M,Right,little
481__F_Right_little_finger.BMP,481,F,Right,little
200__M_Right_little_finger.BMP,200,M,Right,little
413__M_Left_index_finger.BMP,413,M,Left,index
476__M_Right_index_finger.BMP,476,M,Right,index
492__F_Right_index_finger.BMP,492,F,Right,index
556__F_Right_middle_finger.BMP,556,F,Right,middle
580__M_Right_index_finger.BMP,580,M,Right,index
361__M_Right_little_finger.BMP,361,M,Right,little
548__F_Left_middle_finger.BMP,548,F,Left,middle
598__M_Left_thumb_finger.BMP,598,M,Left,thumb
494__F_Right_middle_finger.BMP,494,F,Right,middle
39__M_Right_thumb_finger.BMP,39,M,Right,thumb
523__F_Left_index_finger.BMP,523,F,Left,index
548__F_Right_index_finger.BMP,548,F,Right,index
54__M_Right_little_finger.BMP,54,M,Right,little
563__M_Left_little_finger.BMP,563,M,Left,little
422__M_Right_thumb_finger.BMP,422,M,Right,thumb
351__M_Right_ring_finger.BMP,351,M,Right,ring
21__M_Right_thumb_finger.BMP,21,M,Right,thumb
134__M_Right_little_finger.BMP,134,M,Right,little
351__M_Left_ring_finger.BMP,351,M,Left,ring
271__M_Right_thumb_finger.BMP,271,M,Right,thumb
467__M_Right_middle_finger.BMP,467,M,Right,middle
403__M_Right_middle_finger.BMP,403,M,Right,middle
186__M_Right_ring_finger.BMP,186,M,Right,ring
536__F_Right_thumb_finger.BMP,536,F,Right,thumb
288__M_Right_ring_finger.BMP,288,M,Right,ring
304__M_Right_ring_finger.BMP,304,M,Right,ring
121__F_Right_index_finger.BMP,121,F,Right,index
165__M_Right_index_finger.BMP,165,M,Right,index
342__M_Left_middle_finger.BMP,342,M,Left,middle
348__F_Left_ring_finger.BMP,348,F,Left,ring
287__M_Right_index_finger.BMP,287,M,Right,index
180__F_Left_middle_finger.BMP,180,F,Left,middle
380__M_Left_middle_finger.BMP,380,M,Left,middle
337__F_Left_index_finger.BMP,337,F,Left,index
337__F_Left_little_finger.BMP,337,F,Left,little
354__M_Right_middle_finger.BMP,354,M,Right,middle
526__F_Left_ring_finger.BMP,526,F,Left,ring
345__M_Right_index_finger.BMP,345,M,Right,index
61__M_Right_middle_finger.BMP,61,M,Right,middle
306__M_Left_ring_finger.BMP,306,M,Left,ring
522__M_Right_little_finger.BMP,522,M,Right,little
13__F_Left_little_finger.BMP,13,F,Left,little
388__F_Left_thumb_finger.BMP,388,F,Left,thumb
294__M_Left_thumb_finger.BMP,294,M,Left,thumb
446__M_Right_ring_finger.BMP,446,M,Right,ring
354__M_Right_thumb_finger.BMP,354,M,Right,thumb
274__M_Left_index_finger.BMP,274,M,Left,index
83__M_Left_ring_finger.BMP,83,M,Left,ring
164__M_Left_thumb_finger.BMP,164,M,Left,thumb
99__M_Left_thumb_finger.BMP,99,M,Left,thumb
329__M_Right_ring_finger.BMP,329,M,Right,ring
597__M_Left_ring_finger.BMP,597,M,Left,ring
219__M_Left_ring_finger.BMP,219,M,Left,ring
553__M_Left_ring_finger.BMP,553,M,Left,ring
245__M_Right_middle_finger.BMP,245,M,Right,middle
37__M_Right_middle_finger.BMP,37,M,Right,middle
235__M_Left_ring_finger.BMP,235,M,Left,ring
35__M_Left_middle_finger.BMP,35,M,Left,middle
82__M_Left_thumb_finger.BMP,82,M,Left,thumb
481__F_Left_little_finger.BMP,481,F,Left,little
321__M_Left_index_finger.BMP,321,M,Left,index
542__M_Right_index_finger.BMP,542,M,Right,index
575__M_Left_ring_finger.BMP,575,M,Left,ring
333__M_Left_ring_finger.BMP,333,M,Left,ring
411__M_Right_middle_finger.BMP,411,M,Right,middle
212__M_Left_thumb_finger.BMP,212,M,Left,thumb
184__M_Right_thumb_finger.BMP,184,M,Right,thumb
80__M_Right_index_finger.BMP,80,M,Right,index
594__M_Left_thumb_finger.BMP,594,M,Left,thumb
268__M_Right_little_finger.BMP,268,M,Right,little
10__M_Left_little_finger.BMP,10,M,Left,little
423__M_Right_middle_finger.BMP,423,M,Right,middle
376__F_Left_middle_finger.BMP,376,F,Left,middle
290__M_Left_index_finger.BMP,290,M,Left,index
238__M_Right_ring_finger.BMP,238,M,Right,ring
497__M_Right_little_finger.BMP,497,M,Right,little
567__M_Left_little_finger.BMP,567,M,Left,little
323__M_Left_index_finger.BMP,323,M,Left,index
535__M_Right_thumb_finger.BMP,535,M,Right,thumb
286__M_Right_little_finger.BMP,286,M,Right,little
292__M_Right_ring_finger.BMP,292,M,Right,ring
187__M_Right_ring_finger.BMP,187,M,Right,ring
462__M_Right_middle_finger.BMP,462,M,Right,middle
186__M_Left_thumb_finger.BMP,186,M,Left,thumb
265__M_Left_middle_finger.BMP,265,M,Left,middle
225__M_Right_little_finger.BMP,225,M,Right,little
234__M_Left_middle_finger.BMP,234,M,Left,middle
96__M_Left_middle_finger.BMP,96,M,Left,middle
307__M_Right_index_finger.BMP,307,M,Right,index
113__M_Right_ring_finger.BMP,113,M,Right,ring
260__M_Right_little_finger.BMP,260,M,Right,little
221__M_Right_middle_finger.BMP,221,M,Right,middle
42__F_Left_thumb_finger.BMP,42,F,Left,thumb
93__M_Left_thumb_finger.BMP,93,M,Left,thumb
126__F_Right_little_finger.BMP,126,F,Right,little
48__F_Left_little_finger.BMP,48,F,Left,little
204__F_Right_index_finger.BMP,204,F,Right,index
121__F_Left_little_finger.BMP,121,F,Left,little
263__F_Left_middle_finger.BMP,263,F,Left,middle
578__M_Right_little_finger.BMP,578,M,Right,little
198__M_Right_thumb_finger.BMP,198,M,Right,thumb
312__M_Right_little_finger.BMP,312,M,Right,little
402__M_Right_little_finger.BMP,402,M,Right,little
216__M_Right_ring_finger.BMP,216,M,Right,ring
369__F_Right_little_finger.BMP,369,F,Right,little
492__F_Left_ring_finger.BMP,492,F,Left,ring
200__M_Left_thumb_finger.BMP,200,M,Left,thumb
404__M_Left_thumb_finger.BMP,404,M,Left,thumb
589__M_Left_index_finger.BMP,589,M,Left,index
306__M_Right_index_finger.BMP,306,M,Right,index
125__M_Right_thumb_finger.BMP,125,M,Right,thumb
220__F_Left_middle_finger.BMP,220,F,Left,middle
272__M_Left_middle_finger.BMP,272,M,Left,middle
100__M_Left_little_finger.BMP,100,M,Left,little
220__F_Left_index_finger.BMP,220,F,Left,index
468__F_Right_thumb_finger.BMP,468,F,Right,thumb
377__M_Right_middle_finger.BMP,377,M,Right,middle
360__M_Left_little_finger.BMP,360,M,Left,little
472__M_Right_ring_finger.BMP,472,M,Right,ring
132__M_Right_middle_finger.BMP,132,M,Right,middle
187__M_Left_ring_finger.BMP,187,M,Left,ring
235__M_Right_little_finger.BMP,235,M,Right,little
245__M_Left_little_finger.BMP,245,M,Left,little
214__M_Left_middle_finger.BMP,214,M,Left,middle
107__M_Left_thumb_finger.BMP,107,M,Left,thumb
596__M_Left_index_finger.BMP,596,M,Left,index
423__M_Right_thumb_finger.BMP,423,M,Right,thumb
263__F_Right_middle_finger.BMP,263,F,Right,middle
8__M_Right_middle_finger.BMP,8,M,Right,middle
290__M_Right_middle_finger.BMP,290,M,Right,middle
483__M_Left_index_finger.BMP,483,M,Left,index
132__M_Left_middle_finger.BMP,132,M,Left,middle
524__M_Right_ring_finger.BMP,524,M,Right,ring
88__F_Right_thumb_finger.BMP,88,F,Right,thumb
386__M_Left_index_finger.BMP,386,M,Left,index
585__M_Left_middle_finger.BMP,585,M,Left,middle
297__M_Right_little_finger.BMP,297,M,Right,little
340__M_Left_little_finger.BMP,340,M,Left,little
257__M_Right_ring_finger.BMP,257,M,Right,ring
588__M_Right_little_finger.BMP,588,M,Right,little
264__M_Left_thumb_finger.BMP,264,M,Left,thumb
354__M_Right_little_finger.BMP,354,M,Right,little
38__M_Right_ring_finger.BMP,38,M,Right,ring
191__F_Left_index_finger.BMP,191,F,Left,index
443__M_Left_thumb_finger.BMP,443,M,Left,thumb
519__M_Right_little_finger.BMP,519,M,Right,little
525__M_Right_ring_finger.BMP,525,M,Right,ring
403__M_Left_index_finger.BMP,403,M,Left,index
161__F_Right_index_finger.BMP,161,F,Right,index
112__M_Left_index_finger.BMP,112,M,Left,index
368__M_Left_little_finger.BMP,368,M,Left,little
350__M_Left_index_finger.BMP,350,M,Left,index
584__M_Right_middle_finger.BMP,584,M,Right,middle
296__M_Right_thumb_finger.BMP,296,M,Right,thumb
200__M_Left_ring_finger.BMP,200,M,Left,ring
595__M_Left_ring_finger.BMP,595,M,Left,ring
521__M_Left_middle_finger.BMP,521,M,Left,middle
238__M_Left_middle_finger.BMP,238,M,Left,middle
135__F_Left_middle_finger.BMP,135,F,Left,middle
33__M_Right_thumb_finger.BMP,33,M,Right,thumb
162__M_Right_thumb_finger.BMP,162,M,Right,thumb
372__M_Right_middle_finger.BMP,372,M,Right,middle
207__M_Left_index_finger.BMP,207,M,Left,index
222__M_Left_ring_finger.BMP,222,M,Left,ring
168__M_Right_little_finger.BMP,168,M,Right,little
27__M_Right_thumb_finger.BMP,27,M,Right,thumb
530__M_Right_ring_finger.BMP,530,M,Right,ring
204__F_Right_little_finger.BMP,204,F,Right,little
479__F_Right_index_finger.BMP,479,F,Right,index
91__F_Left_little_finger.BMP,91,F,Left,little
375__M_Right_index_finger.BMP,375,M,Right,index
203__M_Left_ring_finger.BMP,203,M,Left,ring
424__M_Left_ring_finger.BMP,424,M,Left,ring
192__M_Right_index_finger.BMP,192,M,Right,index
183__M_Left_index_finger.BMP,183,M,Left,index
158__M_Left_ring_finger.BMP,158,M,Left,ring
442__F_Left_thumb_finger.BMP,442,F,Left,thumb
475__M_Left_index_finger.BMP,475,M,Left,index
527__M_Right_little_finger.BMP,527,M,Right,little
466__F_Right_index_finger.BMP,466,F,Right,index
421__F_Right_ring_finger.BMP,421,F,Right,ring
463__F_Right_middle_finger.BMP,463,F,Right,middle
23__M_Right_index_finger.BMP,23,M,Right,index
73__M_Left_thumb_finger.BMP,73,M,Left,thumb
538__M_Left_little_finger.BMP,538,M,Left,little
115__F_Left_thumb_finger.BMP,115,F,Left,thumb
277__M_Right_middle_finger.BMP,277,M,Right,middle
85__M_Right_index_finger.BMP,85,M,Right,index
429__M_Right_little_finger.BMP,429,M,Right,little
505__M_Left_middle_finger.BMP,505,M,Left,middle
256__M_Left_little_finger.BMP,256,M,Left,little
293__F_Right_thumb_finger.BMP,293,F,Right,thumb
12__M_Right_little_finger.BMP,12,M,Right,little
65__M_Left_ring_finger.BMP,65,M,Left,ring
1__M_Right_little_finger.BMP,1,M,Right,little
418__F_Right_ring_finger.BMP,418,F,Right,ring
47__F_Left_little_finger.BMP,47,F,Left,little
1__M_Left_thumb_finger.BMP,1,M,Left,thumb
92__F_Left_middle_finger.BMP,92,F,Left,middle
260__M_Right_ring_finger.BMP,260,M,Right,ring
433__M_Right_ring_finger.BMP,433,M,Right,ring
107__M_Left_middle_finger.BMP,107,M,Left,middle
260__M_Left_little_finger.BMP,260,M,Left,little
25__F_Right_index_finger.BMP,25,F,Right,index
522__M_Right_index_finger.BMP,522,M,Right,index
117__F_Left_little_finger.BMP,117,F,Left,little
288__M_Right_little_finger.BMP,288,M,Right,little
374__M_Right_ring_finger.BMP,374,M,Right,ring
240__F_Right_middle_finger.BMP,240,F,Right,middle
352__M_Right_middle_finger.BMP,352,M,Right,middle
343__M_Right_thumb_finger.BMP,343,M,Right,thumb
257__M_Right_little_finger.BMP,257,M,Right,little
161__F_Right_little_finger.BMP,161,F,Right,little
579__M_Left_thumb_finger.BMP,579,M,Left,thumb
233__M_Left_ring_finger.BMP,233,M,Left,ring
271__M_Left_middle_finger.BMP,271,M,Left,middle
527__M_Left_thumb_finger.BMP,527,M,Left,thumb
132__M_Left_index_finger.BMP,132,M,Left,index
345__M_Left_little_finger.BMP,345,M,Left,little
382__M_Left_middle_finger.BMP,382,M,Left,middle
559__M_Right_index_finger.BMP,559,M,Right,index
237__M_Right_little_finger.BMP,237,M,Right,little
198__M_Left_ring_finger.BMP,198,M,Left,ring
352__M_Left_thumb_finger.BMP,352,M,Left,thumb
177__F_Left_little_finger.BMP,177,F,Left,little
274__M_Right_thumb_finger.BMP,274,M,Right,thumb
559__M_Left_little_finger.BMP,559,M,Left,little
248__M_Right_thumb_finger.BMP,248,M,Right,thumb
401__M_Right_ring_finger.BMP,401,M,Right,ring
472__M_Left_little_finger.BMP,472,M,Left,little
150__M_Left_thumb_finger.BMP,150,M,Left,thumb
421__F_Right_little_finger.BMP,421,F,Right,little
216__M_Left_index_finger.BMP,216,M,Left,index
117__F_Left_ring_finger.BMP,117,F,Left,ring
542__M_Left_middle_finger.BMP,542,M,Left,middle
24__F_Left_middle_finger.BMP,24,F,Left,middle
7__M_Right_thumb_finger.BMP,7,M,Right,thumb
161__F_Left_thumb_finger.BMP,161,F,Left,thumb
329__M_Right_little_finger.BMP,329,M,Right,little
360__M_Left_middle_finger.BMP,360,M,Left,middle
464__M_Right_middle_finger.BMP,464,M,Right,middle
13__F_Left_middle_finger.BMP,13,F,Left,middle
130__F_Right_little_finger.BMP,130,F,Right,little
198__M_Right_index_finger.BMP,198,M,Right,index
542__M_Left_ring_finger.BMP,542,M,Left,ring
538__M_Right_middle_finger.BMP,538,M,Right,middle
208__M_Left_thumb_finger.BMP,208,M,Left,thumb
459__M_Right_thumb_finger.BMP,459,M,Right,thumb
309__M_Left_little_finger.BMP,309,M,Left,little
520__M_Left_middle_finger.BMP,520,M,Left,middle
335__M_Right_index_finger.BMP,335,M,Right,index
582__M_Right_thumb_finger.BMP,582,M,Right,thumb
280__M_Left_little_finger.BMP,280,M,Left,little
92__F_Left_little_finger.BMP,92,F,Left,little
165__M_Right_little_finger.BMP,165,M,Right,little
513__M_Right_middle_finger.BMP,513,M,Right,middle
513__M_Left_middle_finger.BMP,513,M,Left,middle
498__M_Right_little_finger.BMP,498,M,Right,little
463__F_Left_little_finger.BMP,463,F,Left,little
37__M_Right_index_finger.BMP,37,M,Right,index
329__M_Left_little_finger.BMP,329,M,Left,little
213__M_Left_ring_finger.BMP,213,M,Left,ring
413__M_Right_middle_finger.BMP,413,M,Right,middle
457__M_Right_thumb_finger.BMP,457,M,Right,thumb
53__M_Left_thumb_finger.BMP,53,M,Left,thumb
483__M_Left_little_finger.BMP,483,M,Left,little
6__M_Right_little_finger.BMP,6,M,Right,little
64__M_Left_index_finger.BMP,64,M,Left,index
31__F_Right_middle_finger.BMP,31,F,Right,middle
277__M_Left_ring_finger.BMP,277,M,Left,ring
128__M_Left_middle_finger.BMP,128,M,Left,middle
473__M_Right_thumb_finger.BMP,473,M,Right,thumb
206__M_Left_thumb_finger.BMP,206,M,Left,thumb
515__M_Left_ring_finger.BMP,515,M,Left,ring
444__M_Right_middle_finger.BMP,444,M,Right,middle
365__M_Right_middle_finger.BMP,365,M,Right,middle
415__M_Left_thumb_finger.BMP,415,M,Left,thumb
288__M_Left_little_finger.BMP,288,M,Left,little
421__F_Left_middle_finger.BMP,421,F,Left,middle
229__M_Right_index_finger.BMP,229,M,Right,index
227__M_Right_thumb_finger.BMP,227,M,Right,thumb
230__M_Left_middle_finger.BMP,230,M,Left,middle
176__M_Left_middle_finger.BMP,176,M,Left,middle
197__M_Right_thumb_finger.BMP,197,M,Right,thumb
521__M_Right_ring_finger.BMP,521,M,Right,ring
312__M_Left_middle_finger.BMP,312,M,Left,middle
240__F_Left_ring_finger.BMP,240,F,Left,ring
53__M_Right_little_finger.BMP,53,M,Right,little
391__M_Right_little_finger.BMP,391,M,Right,little
572__F_Right_thumb_finger.BMP,572,F,Right,thumb
470__F_Right_index_finger.BMP,470,F,Right,index
549__M_Left_ring_finger.BMP,549,M,Left,ring
313__M_Right_ring_finger.BMP,313,M,Right,ring
416__M_Right_ring_finger.BMP,416,M,Right,ring
197__M_Right_index_finger.BMP,197,M,Right,index
68__M_Left_index_finger.BMP,68,M,Left,index
419__F_Right_little_finger.BMP,419,F,Right,little
67__F_Right_index_finger.BMP,67,F,Right,index
554__M_Right_ring_finger.BMP,554,M,Right,ring
189__F_Right_middle_finger.BMP,189,F,Right,middle
327__M_Left_middle_finger.BMP,327,M,Left,middle
29__F_Right_ring_finger.BMP,29,F,Right,ring
172__M_Right_little_finger.BMP,172,M,Right,little
295__M_Left_ring_finger.BMP,295,M,Left,ring
446__M_Left_thumb_finger.BMP,446,M,Left,thumb
90__M_Left_middle_finger.BMP,90,M,Left,middle
582__M_Left_little_finger.BMP,582,M,Left,little
77__M_Left_index_finger.BMP,77,M,Left,index
191__F_Right_thumb_finger.BMP,191,F,Right,thumb
405__M_Left_thumb_finger.BMP,405,M,Left,thumb
383__M_Right_little_finger.BMP,383,M,Right,little
414__M_Right_index_finger.BMP,414,M,Right,index
382__M_Right_ring_finger.BMP,382,M,Right,ring
431__M_Left_index_finger.BMP,431,M,Left,index
260__M_Right_index_finger.BMP,260,M,Right,index
417__M_Right_index_finger.BMP,417,M,Right,index
304__M_Right_thumb_finger.BMP,304,M,Right,thumb
358__M_Left_thumb_finger.BMP,358,M,Left,thumb
284__M_Left_thumb_finger.BMP,284,M,Left,thumb
348__F_Right_middle_finger.BMP,348,F,Right,middle
14__M_Right_little_finger.BMP,14,M,Right,little
490__M_Left_middle_finger.BMP,490,M,Left,middle
219__M_Right_index_finger.BMP,219,M,Right,index
213__M_Left_index_finger.BMP,213,M,Left,index
318__F_Left_middle_finger.BMP,318,F,Left,middle
486__M_Right_little_finger.BMP,486,M,Right,little
464__M_Left_middle_finger.BMP,464,M,Left,middle
512__M_Right_little_finger.BMP,512,M,Right,little
523__F_Right_little_finger.BMP,523,F,Right,little
427__M_Left_index_finger.BMP,427,M,Left,index
435__F_Left_little_finger.BMP,435,F,Left,little
134__M_Right_middle_finger.BMP,134,M,Right,middle
202__M_Right_ring_finger.BMP,202,M,Right,ring
455__M_Right_middle_finger.BMP,455,M,Right,middle
249__M_Right_middle_finger.BMP,249,M,Right,middle
136__F_Left_index_finger.BMP,136,F,Left,index
133__M_Left_index_finger.BMP,133,M,Left,index
591__M_Right_thumb_finger.BMP,591,M,Right,thumb
216__M_Right_thumb_finger.BMP,216,M,Right,thumb
454__M_Right_thumb_finger.BMP,454,M,Right,thumb
213__M_Right_little_finger.BMP,213,M,Right,little
468__F_Right_little_finger.BMP,468,F,Right,little
399__M_Left_index_finger.BMP,399,M,Left,index
126__F_Right_ring_finger.BMP,126,F,Right,ring
328__M_Left_little_finger.BMP,328,M,Left,little
338__M_Right_index_finger.BMP,338,M,Right,index
282__M_Left_thumb_finger.BMP,282,M,Left,thumb
472__M_Left_index_finger.BMP,472,M,Left,index
185__M_Right_ring_finger.BMP,185,M,Right,ring
486__M_Left_middle_finger.BMP,486,M,Left,middle
304__M_Left_index_finger.BMP,304,M,Left,index
39__M_Left_index_finger.BMP,39,M,Left,index
24__F_Right_little_finger.BMP,24,F,Right,little
108__M_Left_thumb_finger.BMP,108,M,Left,thumb
199__M_Left_thumb_finger.BMP,199,M,Left,thumb
437__M_Right_little_finger.BMP,437,M,Right,little
397__M_Left_middle_finger.BMP,397,M,Left,middle
78__F_Right_index_finger.BMP,78,F,Right,index
217__M_Left_ring_finger.BMP,217,M,Left,ring
454__M_Right_little_finger.BMP,454,M,Right,little
68__M_Right_ring_finger.BMP,68,M,Right,ring
25__F_Left_ring_finger.BMP,25,F,Left,ring
158__M_Left_thumb_finger.BMP,158,M,Left,thumb
342__M_Left_index_finger.BMP,342,M,Left,index
209__F_Right_ring_finger.BMP,209,F,Right,ring
183__M_Left_ring_finger.BMP,183,M,Left,ring
556__F_Right_little_finger.BMP,556,F,Right,little
574__F_Left_index_finger.BMP,574,F,Left,index
455__M_Right_index_finger.BMP,455,M,Right,index
72__M_Right_ring_finger.BMP,72,M,Right,ring
535__M_Right_little_finger.BMP,535,M,Right,little
560__F_Left_ring_finger.BMP,560,F,Left,ring
205__F_Right_ring_finger.BMP,205,F,Right,ring
418__F_Right_middle_finger.BMP,418,F,Right,middle
