Image Name,Number,Gender,Hand,Finger,Alteration
357__M_Right_thumb_finger_Zcut.BMP,357,M,Right,thumb,Zcut
362__M_Left_index_finger_CR.BMP,362,M,Left,index,CR
362__M_Left_index_finger_Obl.BMP,362,M,Left,index,Obl
362__M_Left_little_finger_CR.BMP,362,M,Left,little,CR
362__M_Left_little_finger_Obl.BMP,362,M,Left,little,Obl
362__M_Left_middle_finger_CR.BMP,362,M,Left,middle,CR
362__M_Left_middle_finger_Obl.BMP,362,M,Left,middle,Obl
362__M_Left_middle_finger_Zcut.BMP,362,M,Left,middle,Zcut
362__M_Left_ring_finger_CR.BMP,362,M,Left,ring,CR
362__M_Left_ring_finger_Obl.BMP,362,M,Left,ring,Obl
362__M_Left_thumb_finger_CR.BMP,362,M,Left,thumb,CR
362__M_Left_thumb_finger_Obl.BMP,362,M,Left,thumb,Obl
362__M_Left_thumb_finger_Zcut.BMP,362,M,Left,thumb,Zcut
362__M_Right_index_finger_CR.BMP,362,M,Right,index,CR
362__M_Right_index_finger_Obl.BMP,362,M,Right,index,Obl
362__M_Right_index_finger_Zcut.BMP,362,M,Right,index,Zcut
362__M_Right_little_finger_CR.BMP,362,M,Right,little,CR
362__M_Right_little_finger_Obl.BMP,362,M,Right,little,Obl
362__M_Right_middle_finger_CR.BMP,362,M,Right,middle,CR
362__M_Right_middle_finger_Obl.BMP,362,M,Right,middle,Obl
362__M_Right_middle_finger_Zcut.BMP,362,M,Right,middle,Zcut
362__M_Right_ring_finger_Obl.BMP,362,M,Right,ring,Obl
362__M_Right_thumb_finger_CR.BMP,362,M,Right,thumb,CR
362__M_Right_thumb_finger_Obl.BMP,362,M,Right,thumb,Obl
362__M_Right_thumb_finger_Zcut.BMP,362,M,Right,thumb,Zcut
365__M_Left_index_finger_CR.BMP,365,M,Left,index,CR
365__M_Left_index_finger_Obl.BMP,365,M,Left,index,Obl
365__M_Left_index_finger_Zcut.BMP,365,M,Left,index,Zcut
365__M_Left_little_finger_Obl.BMP,365,M,Left,little,Obl
365__M_Left_middle_finger_CR.BMP,365,M,Left,middle,CR
365__M_Left_middle_finger_Obl.BMP,365,M,Left,middle,Obl
365__M_Left_middle_finger_Zcut.BMP,365,M,Left,middle,Zcut
365__M_Left_ring_finger_CR.BMP,365,M,Left,ring,CR
365__M_Left_ring_finger_Obl.BMP,365,M,Left,ring,Obl
365__M_Left_ring_finger_Zcut.BMP,365,M,Left,ring,Zcut
365__M_Left_thumb_finger_CR.BMP,365,M,Left,thumb,CR
365__M_Left_thumb_finger_Obl.BMP,365,M,Left,thumb,Obl
365__M_Left_thumb_finger_Zcut.BMP,365,M,Left,thumb,Zcut
365__M_Right_index_finger_CR.BMP,365,M,Right,index,CR
365__M_Right_index_finger_Obl.BMP,365,M,Right,index,Obl
365__M_Right_index_finger_Zcut.BMP,365,M,Right,index,Zcut
365__M_Right_little_finger_CR.BMP,365,M,Right,little,CR
365__M_Right_little_finger_Obl.BMP,365,M,Right,little,Obl
365__M_Right_middle_finger_Obl.BMP,365,M,Right,middle,Obl
365__M_Right_ring_finger_Obl.BMP,365,M,Right,ring,Obl
365__M_Right_thumb_finger_Obl.BMP,365,M,Right,thumb,Obl
369__F_Left_index_finger_CR.BMP,369,F,Left,index,CR
369__F_Left_index_finger_Obl.BMP,369,F,Left,index,Obl
369__F_Left_index_finger_Zcut.BMP,369,F,Left,index,Zcut
369__F_Left_little_finger_Obl.BMP,369,F,Left,little,Obl
369__F_Left_middle_finger_CR.BMP,369,F,Left,middle,CR
369__F_Left_middle_finger_Obl.BMP,369,F,Left,middle,Obl
369__F_Left_middle_finger_Zcut.BMP,369,F,Left,middle,Zcut
369__F_Left_ring_finger_CR.BMP,369,F,Left,ring,CR
369__F_Left_ring_finger_Obl.BMP,369,F,Left,ring,Obl
369__F_Left_thumb_finger_CR.BMP,369,F,Left,thumb,CR
369__F_Left_thumb_finger_Obl.BMP,369,F,Left,thumb,Obl
369__F_Left_thumb_finger_Zcut.BMP,369,F,Left,thumb,Zcut
369__F_Right_index_finger_Obl.BMP,369,F,Right,index,Obl
369__F_Right_little_finger_CR.BMP,369,F,Right,little,CR
369__F_Right_little_finger_Obl.BMP,369,F,Right,little,Obl
369__F_Right_middle_finger_CR.BMP,369,F,Right,middle,CR
369__F_Right_middle_finger_Obl.BMP,369,F,Right,middle,Obl
369__F_Right_middle_finger_Zcut.BMP,369,F,Right,middle,Zcut
369__F_Right_ring_finger_CR.BMP,369,F,Right,ring,CR
369__F_Right_ring_finger_Obl.BMP,369,F,Right,ring,Obl
369__F_Right_thumb_finger_Obl.BMP,369,F,Right,thumb,Obl
370__M_Left_index_finger_CR.BMP,370,M,Left,index,CR
370__M_Left_index_finger_Obl.BMP,370,M,Left,index,Obl
370__M_Left_little_finger_CR.BMP,370,M,Left,little,CR
370__M_Left_little_finger_Obl.BMP,370,M,Left,little,Obl
370__M_Left_little_finger_Zcut.BMP,370,M,Left,little,Zcut
370__M_Left_middle_finger_CR.BMP,370,M,Left,middle,CR
370__M_Left_middle_finger_Obl.BMP,370,M,Left,middle,Obl
370__M_Left_middle_finger_Zcut.BMP,370,M,Left,middle,Zcut
370__M_Left_ring_finger_CR.BMP,370,M,Left,ring,CR
370__M_Left_ring_finger_Obl.BMP,370,M,Left,ring,Obl
370__M_Left_ring_finger_Zcut.BMP,370,M,Left,ring,Zcut
370__M_Left_thumb_finger_CR.BMP,370,M,Left,thumb,CR
370__M_Left_thumb_finger_Obl.BMP,370,M,Left,thumb,Obl
370__M_Right_index_finger_CR.BMP,370,M,Right,index,CR
370__M_Right_index_finger_Obl.BMP,370,M,Right,index,Obl
370__M_Right_little_finger_CR.BMP,370,M,Right,little,CR
370__M_Right_little_finger_Obl.BMP,370,M,Right,little,Obl
370__M_Right_middle_finger_CR.BMP,370,M,Right,middle,CR
370__M_Right_middle_finger_Obl.BMP,370,M,Right,middle,Obl
370__M_Right_ring_finger_CR.BMP,370,M,Right,ring,CR
370__M_Right_ring_finger_Obl.BMP,370,M,Right,ring,Obl
370__M_Right_ring_finger_Zcut.BMP,370,M,Right,ring,Zcut
370__M_Right_thumb_finger_CR.BMP,370,M,Right,thumb,CR
370__M_Right_thumb_finger_Obl.BMP,370,M,Right,thumb,Obl
370__M_Right_thumb_finger_Zcut.BMP,370,M,Right,thumb,Zcut
371__M_Left_index_finger_Obl.BMP,371,M,Left,index,Obl
371__M_Left_little_finger_CR.BMP,371,M,Left,little,CR
371__M_Left_little_finger_Obl.BMP,371,M,Left,little,Obl
371__M_Left_little_finger_Zcut.BMP,371,M,Left,little,Zcut
371__M_Left_middle_finger_CR.BMP,371,M,Left,middle,CR
371__M_Left_middle_finger_Obl.BMP,371,M,Left,middle,Obl
371__M_Left_middle_finger_Zcut.BMP,371,M,Left,middle,Zcut
371__M_Left_ring_finger_CR.BMP,371,M,Left,ring,CR
371__M_Left_ring_finger_Obl.BMP,371,M,Left,ring,Obl
371__M_Left_ring_finger_Zcut.BMP,371,M,Left,ring,Zcut
371__M_Left_thumb_finger_CR.BMP,371,M,Left,thumb,CR
371__M_Left_thumb_finger_Obl.BMP,371,M,Left,thumb,Obl
371__M_Left_thumb_finger_Zcut.BMP,371,M,Left,thumb,Zcut
371__M_Right_index_finger_CR.BMP,371,M,Right,index,CR
371__M_Right_index_finger_Obl.BMP,371,M,Right,index,Obl
371__M_Right_little_finger_CR.BMP,371,M,Right,little,CR
371__M_Right_little_finger_Obl.BMP,371,M,Right,little,Obl
371__M_Right_middle_finger_CR.BMP,371,M,Right,middle,CR
371__M_Right_middle_finger_Obl.BMP,371,M,Right,middle,Obl
371__M_Right_ring_finger_CR.BMP,371,M,Right,ring,CR
371__M_Right_ring_finger_Obl.BMP,371,M,Right,ring,Obl
371__M_Right_thumb_finger_CR.BMP,371,M,Right,thumb,CR
371__M_Right_thumb_finger_Obl.BMP,371,M,Right,thumb,Obl
371__M_Right_thumb_finger_Zcut.BMP,371,M,Right,thumb,Zcut
372__M_Left_index_finger_Obl.BMP,372,M,Left,index,Obl
372__M_Left_little_finger_CR.BMP,372,M,Left,little,CR
372__M_Left_little_finger_Obl.BMP,372,M,Left,little,Obl
372__M_Left_little_finger_Zcut.BMP,372,M,Left,little,Zcut
372__M_Left_middle_finger_CR.BMP,372,M,Left,middle,CR
372__M_Left_middle_finger_Obl.BMP,372,M,Left,middle,Obl
372__M_Left_middle_finger_Zcut.BMP,372,M,Left,middle,Zcut
372__M_Left_ring_finger_CR.BMP,372,M,Left,ring,CR
372__M_Left_ring_finger_Obl.BMP,372,M,Left,ring,Obl
372__M_Left_ring_finger_Zcut.BMP,372,M,Left,ring,Zcut
372__M_Left_thumb_finger_CR.BMP,372,M,Left,thumb,CR
372__M_Left_thumb_finger_Obl.BMP,372,M,Left,thumb,Obl
372__M_Right_index_finger_CR.BMP,372,M,Right,index,CR
372__M_Right_index_finger_Obl.BMP,372,M,Right,index,Obl
372__M_Right_index_finger_Zcut.BMP,372,M,Right,index,Zcut
372__M_Right_little_finger_CR.BMP,372,M,Right,little,CR
372__M_Right_little_finger_Obl.BMP,372,M,Right,little,Obl
372__M_Right_little_finger_Zcut.BMP,372,M,Right,little,Zcut
372__M_Right_middle_finger_Obl.BMP,372,M,Right,middle,Obl
372__M_Right_middle_finger_Zcut.BMP,372,M,Right,middle,Zcut
372__M_Right_ring_finger_CR.BMP,372,M,Right,ring,CR
372__M_Right_ring_finger_Obl.BMP,372,M,Right,ring,Obl
372__M_Right_ring_finger_Zcut.BMP,372,M,Right,ring,Zcut
372__M_Right_thumb_finger_CR.BMP,372,M,Right,thumb,CR
372__M_Right_thumb_finger_Obl.BMP,372,M,Right,thumb,Obl
372__M_Right_thumb_finger_Zcut.BMP,372,M,Right,thumb,Zcut
375__M_Left_index_finger_CR.BMP,375,M,Left,index,CR
375__M_Left_index_finger_Obl.BMP,375,M,Left,index,Obl
375__M_Left_little_finger_Obl.BMP,375,M,Left,little,Obl
375__M_Left_middle_finger_CR.BMP,375,M,Left,middle,CR
375__M_Left_middle_finger_Obl.BMP,375,M,Left,middle,Obl
375__M_Left_ring_finger_Obl.BMP,375,M,Left,ring,Obl
375__M_Left_thumb_finger_CR.BMP,375,M,Left,thumb,CR
375__M_Left_thumb_finger_Obl.BMP,375,M,Left,thumb,Obl
375__M_Left_thumb_finger_Zcut.BMP,375,M,Left,thumb,Zcut
375__M_Right_index_finger_Obl.BMP,375,M,Right,index,Obl
375__M_Right_little_finger_Obl.BMP,375,M,Right,little,Obl
375__M_Right_little_finger_Zcut.BMP,375,M,Right,little,Zcut
375__M_Right_middle_finger_Obl.BMP,375,M,Right,middle,Obl
375__M_Right_middle_finger_Zcut.BMP,375,M,Right,middle,Zcut
375__M_Right_ring_finger_Obl.BMP,375,M,Right,ring,Obl
375__M_Right_thumb_finger_CR.BMP,375,M,Right,thumb,CR
375__M_Right_thumb_finger_Obl.BMP,375,M,Right,thumb,Obl
3__M_Left_index_finger_CR.BMP,3,M,Left,index,CR
3__M_Left_index_finger_Obl.BMP,3,M,Left,index,Obl
3__M_Left_index_finger_Zcut.BMP,3,M,Left,index,Zcut
3__M_Left_little_finger_CR.BMP,3,M,Left,little,CR
3__M_Left_little_finger_Obl.BMP,3,M,Left,little,Obl
3__M_Left_little_finger_Zcut.BMP,3,M,Left,little,Zcut
3__M_Left_middle_finger_CR.BMP,3,M,Left,middle,CR
3__M_Left_middle_finger_Obl.BMP,3,M,Left,middle,Obl
3__M_Left_ring_finger_CR.BMP,3,M,Left,ring,CR
3__M_Left_ring_finger_Obl.BMP,3,M,Left,ring,Obl
3__M_Left_ring_finger_Zcut.BMP,3,M,Left,ring,Zcut
3__M_Left_thumb_finger_CR.BMP,3,M,Left,thumb,CR
3__M_Left_thumb_finger_Obl.BMP,3,M,Left,thumb,Obl
3__M_Right_index_finger_CR.BMP,3,M,Right,index,CR
3__M_Right_index_finger_Obl.BMP,3,M,Right,index,Obl
3__M_Right_index_finger_Zcut.BMP,3,M,Right,index,Zcut
3__M_Right_little_finger_CR.BMP,3,M,Right,little,CR
3__M_Right_little_finger_Obl.BMP,3,M,Right,little,Obl
3__M_Right_little_finger_Zcut.BMP,3,M,Right,little,Zcut
3__M_Right_middle_finger_CR.BMP,3,M,Right,middle,CR
3__M_Right_middle_finger_Obl.BMP,3,M,Right,middle,Obl
3__M_Right_middle_finger_Zcut.BMP,3,M,Right,middle,Zcut
3__M_Right_ring_finger_CR.BMP,3,M,Right,ring,CR
3__M_Right_ring_finger_Obl.BMP,3,M,Right,ring,Obl
3__M_Right_ring_finger_Zcut.BMP,3,M,Right,ring,Zcut
3__M_Right_thumb_finger_CR.BMP,3,M,Right,thumb,CR
3__M_Right_thumb_finger_Obl.BMP,3,M,Right,thumb,Obl
3__M_Right_thumb_finger_Zcut.BMP,3,M,Right,thumb,Zcut
400__M_Left_index_finger_CR.BMP,400,M,Left,index,CR
400__M_Left_index_finger_Obl.BMP,400,M,Left,index,Obl
400__M_Left_index_finger_Zcut.BMP,400,M,Left,index,Zcut
400__M_Left_little_finger_CR.BMP,400,M,Left,little,CR
400__M_Left_little_finger_Obl.BMP,400,M,Left,little,Obl
400__M_Left_middle_finger_CR.BMP,400,M,Left,middle,CR
400__M_Left_middle_finger_Obl.BMP,400,M,Left,middle,Obl
400__M_Left_middle_finger_Zcut.BMP,400,M,Left,middle,Zcut
400__M_Left_ring_finger_CR.BMP,400,M,Left,ring,CR
400__M_Left_ring_finger_Obl.BMP,400,M,Left,ring,Obl
400__M_Left_ring_finger_Zcut.BMP,400,M,Left,ring,Zcut
400__M_Left_thumb_finger_CR.BMP,400,M,Left,thumb,CR
400__M_Left_thumb_finger_Obl.BMP,400,M,Left,thumb,Obl
400__M_Left_thumb_finger_Zcut.BMP,400,M,Left,thumb,Zcut
400__M_Right_index_finger_CR.BMP,400,M,Right,index,CR
400__M_Right_index_finger_Obl.BMP,400,M,Right,index,Obl
400__M_Right_index_finger_Zcut.BMP,400,M,Right,index,Zcut
400__M_Right_little_finger_CR.BMP,400,M,Right,little,CR
400__M_Right_little_finger_Obl.BMP,400,M,Right,little,Obl
400__M_Right_middle_finger_CR.BMP,400,M,Right,middle,CR
400__M_Right_middle_finger_Obl.BMP,400,M,Right,middle,Obl
400__M_Right_middle_finger_Zcut.BMP,400,M,Right,middle,Zcut
400__M_Right_ring_finger_CR.BMP,400,M,Right,ring,CR
400__M_Right_ring_finger_Obl.BMP,400,M,Right,ring,Obl
400__M_Right_thumb_finger_CR.BMP,400,M,Right,thumb,CR
400__M_Right_thumb_finger_Obl.BMP,400,M,Right,thumb,Obl
400__M_Right_thumb_finger_Zcut.BMP,400,M,Right,thumb,Zcut
40__F_Left_index_finger_CR.BMP,40,F,Left,index,CR
40__F_Left_index_finger_Obl.BMP,40,F,Left,index,Obl
40__F_Left_index_finger_Zcut.BMP,40,F,Left,index,Zcut
40__F_Left_little_finger_CR.BMP,40,F,Left,little,CR
40__F_Left_little_finger_Obl.BMP,40,F,Left,little,Obl
40__F_Left_middle_finger_CR.BMP,40,F,Left,middle,CR
40__F_Left_middle_finger_Obl.BMP,40,F,Left,middle,Obl
40__F_Left_ring_finger_CR.BMP,40,F,Left,ring,CR
40__F_Left_ring_finger_Obl.BMP,40,F,Left,ring,Obl
40__F_Left_thumb_finger_CR.BMP,40,F,Left,thumb,CR
40__F_Left_thumb_finger_Obl.BMP,40,F,Left,thumb,Obl
40__F_Right_index_finger_CR.BMP,40,F,Right,index,CR
40__F_Right_index_finger_Obl.BMP,40,F,Right,index,Obl
40__F_Right_index_finger_Zcut.BMP,40,F,Right,index,Zcut
40__F_Right_little_finger_Obl.BMP,40,F,Right,little,Obl
40__F_Right_middle_finger_CR.BMP,40,F,Right,middle,CR
40__F_Right_middle_finger_Obl.BMP,40,F,Right,middle,Obl
40__F_Right_middle_finger_Zcut.BMP,40,F,Right,middle,Zcut
40__F_Right_ring_finger_CR.BMP,40,F,Right,ring,CR
40__F_Right_ring_finger_Obl.BMP,40,F,Right,ring,Obl
40__F_Right_thumb_finger_CR.BMP,40,F,Right,thumb,CR
40__F_Right_thumb_finger_Obl.BMP,40,F,Right,thumb,Obl
40__F_Right_thumb_finger_Zcut.BMP,40,F,Right,thumb,Zcut
413__M_Left_index_finger_CR.BMP,413,M,Left,index,CR
413__M_Left_index_finger_Obl.BMP,413,M,Left,index,Obl
413__M_Left_index_finger_Zcut.BMP,413,M,Left,index,Zcut
413__M_Left_little_finger_CR.BMP,413,M,Left,little,CR
413__M_Left_little_finger_Obl.BMP,413,M,Left,little,Obl
413__M_Left_middle_finger_CR.BMP,413,M,Left,middle,CR
413__M_Left_middle_finger_Obl.BMP,413,M,Left,middle,Obl
413__M_Left_middle_finger_Zcut.BMP,413,M,Left,middle,Zcut
413__M_Left_ring_finger_CR.BMP,413,M,Left,ring,CR
413__M_Left_ring_finger_Obl.BMP,413,M,Left,ring,Obl
413__M_Left_ring_finger_Zcut.BMP,413,M,Left,ring,Zcut
413__M_Left_thumb_finger_CR.BMP,413,M,Left,thumb,CR
413__M_Left_thumb_finger_Obl.BMP,413,M,Left,thumb,Obl
413__M_Right_index_finger_CR.BMP,413,M,Right,index,CR
413__M_Right_index_finger_Obl.BMP,413,M,Right,index,Obl
413__M_Right_index_finger_Zcut.BMP,413,M,Right,index,Zcut
413__M_Right_little_finger_Obl.BMP,413,M,Right,little,Obl
413__M_Right_middle_finger_CR.BMP,413,M,Right,middle,CR
413__M_Right_middle_finger_Obl.BMP,413,M,Right,middle,Obl
413__M_Right_ring_finger_Obl.BMP,413,M,Right,ring,Obl
413__M_Right_ring_finger_Zcut.BMP,413,M,Right,ring,Zcut
413__M_Right_thumb_finger_Obl.BMP,413,M,Right,thumb,Obl
415__M_Left_index_finger_CR.BMP,415,M,Left,index,CR
415__M_Left_index_finger_Obl.BMP,415,M,Left,index,Obl
415__M_Left_little_finger_CR.BMP,415,M,Left,little,CR
415__M_Left_little_finger_Obl.BMP,415,M,Left,little,Obl
415__M_Left_middle_finger_CR.BMP,415,M,Left,middle,CR
415__M_Left_middle_finger_Obl.BMP,415,M,Left,middle,Obl
415__M_Left_ring_finger_CR.BMP,415,M,Left,ring,CR
415__M_Left_ring_finger_Obl.BMP,415,M,Left,ring,Obl
415__M_Left_ring_finger_Zcut.BMP,415,M,Left,ring,Zcut
415__M_Left_thumb_finger_CR.BMP,415,M,Left,thumb,CR
415__M_Left_thumb_finger_Obl.BMP,415,M,Left,thumb,Obl
415__M_Left_thumb_finger_Zcut.BMP,415,M,Left,thumb,Zcut
415__M_Right_index_finger_CR.BMP,415,M,Right,index,CR
415__M_Right_index_finger_Obl.BMP,415,M,Right,index,Obl
415__M_Right_little_finger_CR.BMP,415,M,Right,little,CR
415__M_Right_little_finger_Obl.BMP,415,M,Right,little,Obl
415__M_Right_little_finger_Zcut.BMP,415,M,Right,little,Zcut
415__M_Right_middle_finger_Obl.BMP,415,M,Right,middle,Obl
415__M_Right_ring_finger_CR.BMP,415,M,Right,ring,CR
415__M_Right_ring_finger_Obl.BMP,415,M,Right,ring,Obl
415__M_Right_thumb_finger_CR.BMP,415,M,Right,thumb,CR
415__M_Right_thumb_finger_Obl.BMP,415,M,Right,thumb,Obl
415__M_Right_thumb_finger_Zcut.BMP,415,M,Right,thumb,Zcut
420__M_Left_index_finger_CR.BMP,420,M,Left,index,CR
420__M_Left_index_finger_Obl.BMP,420,M,Left,index,Obl
420__M_Left_index_finger_Zcut.BMP,420,M,Left,index,Zcut
420__M_Left_little_finger_CR.BMP,420,M,Left,little,CR
420__M_Left_little_finger_Obl.BMP,420,M,Left,little,Obl
420__M_Left_little_finger_Zcut.BMP,420,M,Left,little,Zcut
420__M_Left_middle_finger_CR.BMP,420,M,Left,middle,CR
420__M_Left_middle_finger_Obl.BMP,420,M,Left,middle,Obl
420__M_Left_middle_finger_Zcut.BMP,420,M,Left,middle,Zcut
420__M_Left_ring_finger_CR.BMP,420,M,Left,ring,CR
420__M_Left_ring_finger_Obl.BMP,420,M,Left,ring,Obl
420__M_Left_ring_finger_Zcut.BMP,420,M,Left,ring,Zcut
420__M_Left_thumb_finger_CR.BMP,420,M,Left,thumb,CR
420__M_Left_thumb_finger_Obl.BMP,420,M,Left,thumb,Obl
420__M_Left_thumb_finger_Zcut.BMP,420,M,Left,thumb,Zcut
420__M_Right_index_finger_CR.BMP,420,M,Right,index,CR
420__M_Right_index_finger_Obl.BMP,420,M,Right,index,Obl
420__M_Right_index_finger_Zcut.BMP,420,M,Right,index,Zcut
420__M_Right_little_finger_CR.BMP,420,M,Right,little,CR
420__M_Right_little_finger_Obl.BMP,420,M,Right,little,Obl
420__M_Right_little_finger_Zcut.BMP,420,M,Right,little,Zcut
420__M_Right_middle_finger_CR.BMP,420,M,Right,middle,CR
420__M_Right_middle_finger_Obl.BMP,420,M,Right,middle,Obl
420__M_Right_middle_finger_Zcut.BMP,420,M,Right,middle,Zcut
420__M_Right_ring_finger_CR.BMP,420,M,Right,ring,CR
420__M_Right_ring_finger_Obl.BMP,420,M,Right,ring,Obl
420__M_Right_ring_finger_Zcut.BMP,420,M,Right,ring,Zcut
420__M_Right_thumb_finger_CR.BMP,420,M,Right,thumb,CR
420__M_Right_thumb_finger_Obl.BMP,420,M,Right,thumb,Obl
420__M_Right_thumb_finger_Zcut.BMP,420,M,Right,thumb,Zcut
424__M_Left_index_finger_CR.BMP,424,M,Left,index,CR
424__M_Left_index_finger_Obl.BMP,424,M,Left,index,Obl
424__M_Left_index_finger_Zcut.BMP,424,M,Left,index,Zcut
424__M_Left_little_finger_CR.BMP,424,M,Left,little,CR
424__M_Left_little_finger_Obl.BMP,424,M,Left,little,Obl
424__M_Left_middle_finger_Obl.BMP,424,M,Left,middle,Obl
424__M_Left_ring_finger_CR.BMP,424,M,Left,ring,CR
424__M_Left_ring_finger_Obl.BMP,424,M,Left,ring,Obl
424__M_Left_thumb_finger_CR.BMP,424,M,Left,thumb,CR
424__M_Left_thumb_finger_Obl.BMP,424,M,Left,thumb,Obl
424__M_Left_thumb_finger_Zcut.BMP,424,M,Left,thumb,Zcut
424__M_Right_index_finger_CR.BMP,424,M,Right,index,CR
424__M_Right_index_finger_Obl.BMP,424,M,Right,index,Obl
424__M_Right_index_finger_Zcut.BMP,424,M,Right,index,Zcut
424__M_Right_little_finger_CR.BMP,424,M,Right,little,CR
424__M_Right_little_finger_Obl.BMP,424,M,Right,little,Obl
424__M_Right_little_finger_Zcut.BMP,424,M,Right,little,Zcut
424__M_Right_middle_finger_CR.BMP,424,M,Right,middle,CR
424__M_Right_middle_finger_Obl.BMP,424,M,Right,middle,Obl
424__M_Right_middle_finger_Zcut.BMP,424,M,Right,middle,Zcut
424__M_Right_ring_finger_CR.BMP,424,M,Right,ring,CR
424__M_Right_ring_finger_Obl.BMP,424,M,Right,ring,Obl
424__M_Right_ring_finger_Zcut.BMP,424,M,Right,ring,Zcut
424__M_Right_thumb_finger_CR.BMP,424,M,Right,thumb,CR
424__M_Right_thumb_finger_Obl.BMP,424,M,Right,thumb,Obl
424__M_Right_thumb_finger_Zcut.BMP,424,M,Right,thumb,Zcut
427__M_Left_index_finger_CR.BMP,427,M,Left,index,CR
427__M_Left_index_finger_Obl.BMP,427,M,Left,index,Obl
427__M_Left_index_finger_Zcut.BMP,427,M,Left,index,Zcut
427__M_Left_little_finger_CR.BMP,427,M,Left,little,CR
427__M_Left_little_finger_Obl.BMP,427,M,Left,little,Obl
427__M_Left_middle_finger_Obl.BMP,427,M,Left,middle,Obl
427__M_Left_ring_finger_Obl.BMP,427,M,Left,ring,Obl
427__M_Left_thumb_finger_CR.BMP,427,M,Left,thumb,CR
427__M_Left_thumb_finger_Obl.BMP,427,M,Left,thumb,Obl
427__M_Left_thumb_finger_Zcut.BMP,427,M,Left,thumb,Zcut
427__M_Right_index_finger_Obl.BMP,427,M,Right,index,Obl
427__M_Right_little_finger_CR.BMP,427,M,Right,little,CR
427__M_Right_little_finger_Obl.BMP,427,M,Right,little,Obl
427__M_Right_little_finger_Zcut.BMP,427,M,Right,little,Zcut
427__M_Right_middle_finger_Obl.BMP,427,M,Right,middle,Obl
427__M_Right_ring_finger_CR.BMP,427,M,Right,ring,CR
427__M_Right_ring_finger_Obl.BMP,427,M,Right,ring,Obl
427__M_Right_ring_finger_Zcut.BMP,427,M,Right,ring,Zcut
427__M_Right_thumb_finger_CR.BMP,427,M,Right,thumb,CR
427__M_Right_thumb_finger_Obl.BMP,427,M,Right,thumb,Obl
427__M_Right_thumb_finger_Zcut.BMP,427,M,Right,thumb,Zcut
430__F_Left_index_finger_CR.BMP,430,F,Left,index,CR
430__F_Left_index_finger_Obl.BMP,430,F,Left,index,Obl
430__F_Left_little_finger_CR.BMP,430,F,Left,little,CR
430__F_Left_little_finger_Obl.BMP,430,F,Left,little,Obl
430__F_Left_middle_finger_CR.BMP,430,F,Left,middle,CR
430__F_Left_middle_finger_Obl.BMP,430,F,Left,middle,Obl
430__F_Left_ring_finger_CR.BMP,430,F,Left,ring,CR
430__F_Left_ring_finger_Obl.BMP,430,F,Left,ring,Obl
430__F_Left_ring_finger_Zcut.BMP,430,F,Left,ring,Zcut
430__F_Left_thumb_finger_CR.BMP,430,F,Left,thumb,CR
430__F_Left_thumb_finger_Obl.BMP,430,F,Left,thumb,Obl
430__F_Left_thumb_finger_Zcut.BMP,430,F,Left,thumb,Zcut
430__F_Right_index_finger_CR.BMP,430,F,Right,index,CR
430__F_Right_index_finger_Obl.BMP,430,F,Right,index,Obl
430__F_Right_index_finger_Zcut.BMP,430,F,Right,index,Zcut
430__F_Right_little_finger_Obl.BMP,430,F,Right,little,Obl
430__F_Right_middle_finger_CR.BMP,430,F,Right,middle,CR
430__F_Right_middle_finger_Obl.BMP,430,F,Right,middle,Obl
430__F_Right_middle_finger_Zcut.BMP,430,F,Right,middle,Zcut
430__F_Right_ring_finger_CR.BMP,430,F,Right,ring,CR
430__F_Right_ring_finger_Obl.BMP,430,F,Right,ring,Obl
430__F_Right_thumb_finger_CR.BMP,430,F,Right,thumb,CR
430__F_Right_thumb_finger_Obl.BMP,430,F,Right,thumb,Obl
433__M_Left_index_finger_CR.BMP,433,M,Left,index,CR
433__M_Left_index_finger_Obl.BMP,433,M,Left,index,Obl
433__M_Left_index_finger_Zcut.BMP,433,M,Left,index,Zcut
433__M_Left_little_finger_CR.BMP,433,M,Left,little,CR
433__M_Left_little_finger_Obl.BMP,433,M,Left,little,Obl
433__M_Left_middle_finger_CR.BMP,433,M,Left,middle,CR
433__M_Left_middle_finger_Obl.BMP,433,M,Left,middle,Obl
433__M_Left_middle_finger_Zcut.BMP,433,M,Left,middle,Zcut
433__M_Left_ring_finger_CR.BMP,433,M,Left,ring,CR
433__M_Left_ring_finger_Obl.BMP,433,M,Left,ring,Obl
433__M_Left_ring_finger_Zcut.BMP,433,M,Left,ring,Zcut
433__M_Left_thumb_finger_CR.BMP,433,M,Left,thumb,CR
433__M_Left_thumb_finger_Obl.BMP,433,M,Left,thumb,Obl
433__M_Left_thumb_finger_Zcut.BMP,433,M,Left,thumb,Zcut
433__M_Right_index_finger_CR.BMP,433,M,Right,index,CR
433__M_Right_index_finger_Obl.BMP,433,M,Right,index,Obl
433__M_Right_index_finger_Zcut.BMP,433,M,Right,index,Zcut
433__M_Right_little_finger_CR.BMP,433,M,Right,little,CR
433__M_Right_little_finger_Obl.BMP,433,M,Right,little,Obl
433__M_Right_middle_finger_CR.BMP,433,M,Right,middle,CR
433__M_Right_middle_finger_Obl.BMP,433,M,Right,middle,Obl
433__M_Right_middle_finger_Zcut.BMP,433,M,Right,middle,Zcut
433__M_Right_ring_finger_CR.BMP,433,M,Right,ring,CR
