Image Name,Number,Gender,Hand,Finger,Alteration
507__M_Right_little_finger_Obl.BMP,507,M,Right,little,Obl
507__M_Right_middle_finger_CR.BMP,507,M,Right,middle,CR
507__M_Right_middle_finger_Obl.BMP,507,M,Right,middle,Obl
507__M_Right_middle_finger_Zcut.BMP,507,M,Right,middle,Zcut
507__M_Right_ring_finger_CR.BMP,507,M,Right,ring,CR
507__M_Right_ring_finger_Obl.BMP,507,M,Right,ring,Obl
507__M_Right_ring_finger_Zcut.BMP,507,M,Right,ring,Zcut
507__M_Right_thumb_finger_CR.BMP,507,M,Right,thumb,CR
507__M_Right_thumb_finger_Obl.BMP,507,M,Right,thumb,Obl
507__M_Right_thumb_finger_Zcut.BMP,507,M,Right,thumb,Zcut
50__M_Left_index_finger_CR.BMP,50,M,Left,index,CR
50__M_Left_index_finger_Obl.BMP,50,M,Left,index,Obl
50__M_Left_little_finger_Obl.BMP,50,M,Left,little,Obl
50__M_Left_middle_finger_Obl.BMP,50,M,Left,middle,Obl
50__M_Left_ring_finger_Obl.BMP,50,M,Left,ring,Obl
50__M_Left_thumb_finger_CR.BMP,50,M,Left,thumb,CR
50__M_Left_thumb_finger_Obl.BMP,50,M,Left,thumb,Obl
50__M_Left_thumb_finger_Zcut.BMP,50,M,Left,thumb,Zcut
50__M_Right_index_finger_Obl.BMP,50,M,Right,index,Obl
50__M_Right_little_finger_CR.BMP,50,M,Right,little,CR
50__M_Right_little_finger_Obl.BMP,50,M,Right,little,Obl
50__M_Right_little_finger_Zcut.BMP,50,M,Right,little,Zcut
50__M_Right_middle_finger_Obl.BMP,50,M,Right,middle,Obl
50__M_Right_ring_finger_CR.BMP,50,M,Right,ring,CR
50__M_Right_ring_finger_Obl.BMP,50,M,Right,ring,Obl
50__M_Right_ring_finger_Zcut.BMP,50,M,Right,ring,Zcut
50__M_Right_thumb_finger_CR.BMP,50,M,Right,thumb,CR
50__M_Right_thumb_finger_Obl.BMP,50,M,Right,thumb,Obl
50__M_Right_thumb_finger_Zcut.BMP,50,M,Right,thumb,Zcut
510__M_Left_index_finger_CR.BMP,510,M,Left,index,CR
510__M_Left_index_finger_Obl.BMP,510,M,Left,index,Obl
510__M_Left_index_finger_Zcut.BMP,510,M,Left,index,Zcut
510__M_Left_little_finger_CR.BMP,510,M,Left,little,CR
510__M_Left_little_finger_Obl.BMP,510,M,Left,little,Obl
510__M_Left_middle_finger_CR.BMP,510,M,Left,middle,CR
510__M_Left_middle_finger_Obl.BMP,510,M,Left,middle,Obl
510__M_Left_middle_finger_Zcut.BMP,510,M,Left,middle,Zcut
510__M_Left_ring_finger_CR.BMP,510,M,Left,ring,CR
510__M_Left_ring_finger_Obl.BMP,510,M,Left,ring,Obl
510__M_Left_ring_finger_Zcut.BMP,510,M,Left,ring,Zcut
510__M_Left_thumb_finger_CR.BMP,510,M,Left,thumb,CR
510__M_Left_thumb_finger_Obl.BMP,510,M,Left,thumb,Obl
510__M_Left_thumb_finger_Zcut.BMP,510,M,Left,thumb,Zcut
510__M_Right_index_finger_CR.BMP,510,M,Right,index,CR
510__M_Right_index_finger_Obl.BMP,510,M,Right,index,Obl
510__M_Right_little_finger_CR.BMP,510,M,Right,little,CR
510__M_Right_little_finger_Obl.BMP,510,M,Right,little,Obl
510__M_Right_little_finger_Zcut.BMP,510,M,Right,little,Zcut
510__M_Right_middle_finger_CR.BMP,510,M,Right,middle,CR
510__M_Right_middle_finger_Obl.BMP,510,M,Right,middle,Obl
510__M_Right_middle_finger_Zcut.BMP,510,M,Right,middle,Zcut
510__M_Right_ring_finger_CR.BMP,510,M,Right,ring,CR
510__M_Right_ring_finger_Obl.BMP,510,M,Right,ring,Obl
510__M_Right_ring_finger_Zcut.BMP,510,M,Right,ring,Zcut
510__M_Right_thumb_finger_CR.BMP,510,M,Right,thumb,CR
510__M_Right_thumb_finger_Obl.BMP,510,M,Right,thumb,Obl
510__M_Right_thumb_finger_Zcut.BMP,510,M,Right,thumb,Zcut
515__M_Left_index_finger_CR.BMP,515,M,Left,index,CR
515__M_Left_index_finger_Obl.BMP,515,M,Left,index,Obl
515__M_Left_index_finger_Zcut.BMP,515,M,Left,index,Zcut
515__M_Left_little_finger_CR.BMP,515,M,Left,little,CR
515__M_Left_little_finger_Obl.BMP,515,M,Left,little,Obl
515__M_Left_little_finger_Zcut.BMP,515,M,Left,little,Zcut
515__M_Left_middle_finger_CR.BMP,515,M,Left,middle,CR
515__M_Left_middle_finger_Obl.BMP,515,M,Left,middle,Obl
515__M_Left_middle_finger_Zcut.BMP,515,M,Left,middle,Zcut
515__M_Left_ring_finger_CR.BMP,515,M,Left,ring,CR
515__M_Left_ring_finger_Obl.BMP,515,M,Left,ring,Obl
515__M_Left_ring_finger_Zcut.BMP,515,M,Left,ring,Zcut
515__M_Left_thumb_finger_CR.BMP,515,M,Left,thumb,CR
515__M_Left_thumb_finger_Obl.BMP,515,M,Left,thumb,Obl
515__M_Left_thumb_finger_Zcut.BMP,515,M,Left,thumb,Zcut
515__M_Right_index_finger_CR.BMP,515,M,Right,index,CR
515__M_Right_index_finger_Obl.BMP,515,M,Right,index,Obl
515__M_Right_little_finger_CR.BMP,515,M,Right,little,CR
515__M_Right_little_finger_Obl.BMP,515,M,Right,little,Obl
515__M_Right_middle_finger_Obl.BMP,515,M,Right,middle,Obl
515__M_Right_ring_finger_CR.BMP,515,M,Right,ring,CR
515__M_Right_ring_finger_Obl.BMP,515,M,Right,ring,Obl
515__M_Right_thumb_finger_Obl.BMP,515,M,Right,thumb,Obl
516__M_Left_index_finger_CR.BMP,516,M,Left,index,CR
516__M_Left_index_finger_Obl.BMP,516,M,Left,index,Obl
516__M_Left_index_finger_Zcut.BMP,516,M,Left,index,Zcut
516__M_Left_little_finger_CR.BMP,516,M,Left,little,CR
516__M_Left_little_finger_Obl.BMP,516,M,Left,little,Obl
516__M_Left_middle_finger_CR.BMP,516,M,Left,middle,CR
516__M_Left_middle_finger_Obl.BMP,516,M,Left,middle,Obl
516__M_Left_middle_finger_Zcut.BMP,516,M,Left,middle,Zcut
516__M_Left_ring_finger_CR.BMP,516,M,Left,ring,CR
516__M_Left_ring_finger_Obl.BMP,516,M,Left,ring,Obl
516__M_Left_ring_finger_Zcut.BMP,516,M,Left,ring,Zcut
516__M_Left_thumb_finger_CR.BMP,516,M,Left,thumb,CR
516__M_Left_thumb_finger_Obl.BMP,516,M,Left,thumb,Obl
516__M_Right_index_finger_CR.BMP,516,M,Right,index,CR
516__M_Right_index_finger_Obl.BMP,516,M,Right,index,Obl
516__M_Right_index_finger_Zcut.BMP,516,M,Right,index,Zcut
516__M_Right_little_finger_Obl.BMP,516,M,Right,little,Obl
516__M_Right_middle_finger_CR.BMP,516,M,Right,middle,CR
516__M_Right_middle_finger_Obl.BMP,516,M,Right,middle,Obl
516__M_Right_middle_finger_Zcut.BMP,516,M,Right,middle,Zcut
516__M_Right_ring_finger_CR.BMP,516,M,Right,ring,CR
516__M_Right_ring_finger_Obl.BMP,516,M,Right,ring,Obl
516__M_Right_ring_finger_Zcut.BMP,516,M,Right,ring,Zcut
516__M_Right_thumb_finger_CR.BMP,516,M,Right,thumb,CR
516__M_Right_thumb_finger_Obl.BMP,516,M,Right,thumb,Obl
518__M_Left_index_finger_CR.BMP,518,M,Left,index,CR
518__M_Left_index_finger_Obl.BMP,518,M,Left,index,Obl
518__M_Left_little_finger_CR.BMP,518,M,Left,little,CR
518__M_Left_little_finger_Obl.BMP,518,M,Left,little,Obl
518__M_Left_middle_finger_CR.BMP,518,M,Left,middle,CR
518__M_Left_middle_finger_Obl.BMP,518,M,Left,middle,Obl
518__M_Left_ring_finger_CR.BMP,518,M,Left,ring,CR
518__M_Left_ring_finger_Obl.BMP,518,M,Left,ring,Obl
518__M_Left_thumb_finger_CR.BMP,518,M,Left,thumb,CR
518__M_Left_thumb_finger_Obl.BMP,518,M,Left,thumb,Obl
518__M_Left_thumb_finger_Zcut.BMP,518,M,Left,thumb,Zcut
518__M_Right_index_finger_CR.BMP,518,M,Right,index,CR
518__M_Right_index_finger_Obl.BMP,518,M,Right,index,Obl
518__M_Right_little_finger_CR.BMP,518,M,Right,little,CR
518__M_Right_little_finger_Obl.BMP,518,M,Right,little,Obl
518__M_Right_middle_finger_CR.BMP,518,M,Right,middle,CR
518__M_Right_middle_finger_Obl.BMP,518,M,Right,middle,Obl
518__M_Right_middle_finger_Zcut.BMP,518,M,Right,middle,Zcut
518__M_Right_ring_finger_CR.BMP,518,M,Right,ring,CR
518__M_Right_ring_finger_Obl.BMP,518,M,Right,ring,Obl
518__M_Right_ring_finger_Zcut.BMP,518,M,Right,ring,Zcut
518__M_Right_thumb_finger_CR.BMP,518,M,Right,thumb,CR
518__M_Right_thumb_finger_Obl.BMP,518,M,Right,thumb,Obl
518__M_Right_thumb_finger_Zcut.BMP,518,M,Right,thumb,Zcut
51__M_Left_index_finger_CR.BMP,51,M,Left,index,CR
51__M_Left_index_finger_Obl.BMP,51,M,Left,index,Obl
51__M_Left_little_finger_CR.BMP,51,M,Left,little,CR
51__M_Left_little_finger_Obl.BMP,51,M,Left,little,Obl
51__M_Left_middle_finger_CR.BMP,51,M,Left,middle,CR
51__M_Left_middle_finger_Obl.BMP,51,M,Left,middle,Obl
51__M_Left_ring_finger_CR.BMP,51,M,Left,ring,CR
51__M_Left_ring_finger_Obl.BMP,51,M,Left,ring,Obl
51__M_Left_thumb_finger_CR.BMP,51,M,Left,thumb,CR
51__M_Left_thumb_finger_Obl.BMP,51,M,Left,thumb,Obl
51__M_Left_thumb_finger_Zcut.BMP,51,M,Left,thumb,Zcut
51__M_Right_index_finger_CR.BMP,51,M,Right,index,CR
51__M_Right_index_finger_Obl.BMP,51,M,Right,index,Obl
51__M_Right_little_finger_CR.BMP,51,M,Right,little,CR
51__M_Right_little_finger_Obl.BMP,51,M,Right,little,Obl
51__M_Right_middle_finger_CR.BMP,51,M,Right,middle,CR
51__M_Right_middle_finger_Obl.BMP,51,M,Right,middle,Obl
51__M_Right_middle_finger_Zcut.BMP,51,M,Right,middle,Zcut
51__M_Right_ring_finger_CR.BMP,51,M,Right,ring,CR
51__M_Right_ring_finger_Obl.BMP,51,M,Right,ring,Obl
51__M_Right_ring_finger_Zcut.BMP,51,M,Right,ring,Zcut
51__M_Right_thumb_finger_CR.BMP,51,M,Right,thumb,CR
51__M_Right_thumb_finger_Obl.BMP,51,M,Right,thumb,Obl
51__M_Right_thumb_finger_Zcut.BMP,51,M,Right,thumb,Zcut
520__M_Left_index_finger_CR.BMP,520,M,Left,index,CR
520__M_Left_index_finger_Obl.BMP,520,M,Left,index,Obl
520__M_Left_little_finger_CR.BMP,520,M,Left,little,CR
520__M_Left_little_finger_Obl.BMP,520,M,Left,little,Obl
520__M_Left_little_finger_Zcut.BMP,520,M,Left,little,Zcut
520__M_Left_middle_finger_Obl.BMP,520,M,Left,middle,Obl
520__M_Left_ring_finger_Obl.BMP,520,M,Left,ring,Obl
520__M_Left_thumb_finger_CR.BMP,520,M,Left,thumb,CR
520__M_Left_thumb_finger_Obl.BMP,520,M,Left,thumb,Obl
520__M_Left_thumb_finger_Zcut.BMP,520,M,Left,thumb,Zcut
520__M_Right_index_finger_CR.BMP,520,M,Right,index,CR
520__M_Right_index_finger_Obl.BMP,520,M,Right,index,Obl
520__M_Right_index_finger_Zcut.BMP,520,M,Right,index,Zcut
520__M_Right_little_finger_CR.BMP,520,M,Right,little,CR
520__M_Right_little_finger_Obl.BMP,520,M,Right,little,Obl
520__M_Right_middle_finger_CR.BMP,520,M,Right,middle,CR
520__M_Right_middle_finger_Obl.BMP,520,M,Right,middle,Obl
520__M_Right_middle_finger_Zcut.BMP,520,M,Right,middle,Zcut
520__M_Right_ring_finger_CR.BMP,520,M,Right,ring,CR
520__M_Right_ring_finger_Obl.BMP,520,M,Right,ring,Obl
520__M_Right_ring_finger_Zcut.BMP,520,M,Right,ring,Zcut
520__M_Right_thumb_finger_Obl.BMP,520,M,Right,thumb,Obl
522__M_Left_index_finger_CR.BMP,522,M,Left,index,CR
522__M_Left_index_finger_Obl.BMP,522,M,Left,index,Obl
522__M_Left_index_finger_Zcut.BMP,522,M,Left,index,Zcut
522__M_Left_little_finger_CR.BMP,522,M,Left,little,CR
522__M_Left_little_finger_Obl.BMP,522,M,Left,little,Obl
522__M_Left_little_finger_Zcut.BMP,522,M,Left,little,Zcut
522__M_Left_middle_finger_CR.BMP,522,M,Left,middle,CR
522__M_Left_middle_finger_Obl.BMP,522,M,Left,middle,Obl
522__M_Left_middle_finger_Zcut.BMP,522,M,Left,middle,Zcut
522__M_Left_ring_finger_CR.BMP,522,M,Left,ring,CR
522__M_Left_ring_finger_Obl.BMP,522,M,Left,ring,Obl
522__M_Left_ring_finger_Zcut.BMP,522,M,Left,ring,Zcut
522__M_Left_thumb_finger_CR.BMP,522,M,Left,thumb,CR
522__M_Left_thumb_finger_Obl.BMP,522,M,Left,thumb,Obl
522__M_Left_thumb_finger_Zcut.BMP,522,M,Left,thumb,Zcut
522__M_Right_index_finger_CR.BMP,522,M,Right,index,CR
522__M_Right_index_finger_Obl.BMP,522,M,Right,index,Obl
522__M_Right_little_finger_CR.BMP,522,M,Right,little,CR
522__M_Right_little_finger_Obl.BMP,522,M,Right,little,Obl
522__M_Right_middle_finger_CR.BMP,522,M,Right,middle,CR
522__M_Right_middle_finger_Obl.BMP,522,M,Right,middle,Obl
522__M_Right_middle_finger_Zcut.BMP,522,M,Right,middle,Zcut
522__M_Right_ring_finger_CR.BMP,522,M,Right,ring,CR
522__M_Right_ring_finger_Obl.BMP,522,M,Right,ring,Obl
522__M_Right_ring_finger_Zcut.BMP,522,M,Right,ring,Zcut
522__M_Right_thumb_finger_CR.BMP,522,M,Right,thumb,CR
522__M_Right_thumb_finger_Obl.BMP,522,M,Right,thumb,Obl
522__M_Right_thumb_finger_Zcut.BMP,522,M,Right,thumb,Zcut
524__M_Left_index_finger_CR.BMP,524,M,Left,index,CR
524__M_Left_index_finger_Obl.BMP,524,M,Left,index,Obl
524__M_Left_index_finger_Zcut.BMP,524,M,Left,index,Zcut
524__M_Left_little_finger_CR.BMP,524,M,Left,little,CR
524__M_Left_little_finger_Obl.BMP,524,M,Left,little,Obl
524__M_Left_little_finger_Zcut.BMP,524,M,Left,little,Zcut
524__M_Left_middle_finger_Obl.BMP,524,M,Left,middle,Obl
524__M_Left_ring_finger_CR.BMP,524,M,Left,ring,CR
524__M_Left_ring_finger_Obl.BMP,524,M,Left,ring,Obl
524__M_Left_ring_finger_Zcut.BMP,524,M,Left,ring,Zcut
524__M_Left_thumb_finger_CR.BMP,524,M,Left,thumb,CR
524__M_Left_thumb_finger_Obl.BMP,524,M,Left,thumb,Obl
524__M_Left_thumb_finger_Zcut.BMP,524,M,Left,thumb,Zcut
524__M_Right_index_finger_CR.BMP,524,M,Right,index,CR
524__M_Right_index_finger_Obl.BMP,524,M,Right,index,Obl
524__M_Right_little_finger_CR.BMP,524,M,Right,little,CR
524__M_Right_little_finger_Obl.BMP,524,M,Right,little,Obl
524__M_Right_middle_finger_Obl.BMP,524,M,Right,middle,Obl
524__M_Right_ring_finger_Obl.BMP,524,M,Right,ring,Obl
524__M_Right_thumb_finger_CR.BMP,524,M,Right,thumb,CR
524__M_Right_thumb_finger_Obl.BMP,524,M,Right,thumb,Obl
524__M_Right_thumb_finger_Zcut.BMP,524,M,Right,thumb,Zcut
528__F_Left_index_finger_CR.BMP,528,F,Left,index,CR
528__F_Left_index_finger_Obl.BMP,528,F,Left,index,Obl
528__F_Left_little_finger_Obl.BMP,528,F,Left,little,Obl
528__F_Left_middle_finger_CR.BMP,528,F,Left,middle,CR
528__F_Left_middle_finger_Obl.BMP,528,F,Left,middle,Obl
528__F_Left_middle_finger_Zcut.BMP,528,F,Left,middle,Zcut
528__F_Left_ring_finger_CR.BMP,528,F,Left,ring,CR
528__F_Left_ring_finger_Obl.BMP,528,F,Left,ring,Obl
528__F_Left_thumb_finger_CR.BMP,528,F,Left,thumb,CR
528__F_Left_thumb_finger_Obl.BMP,528,F,Left,thumb,Obl
528__F_Right_index_finger_CR.BMP,528,F,Right,index,CR
528__F_Right_index_finger_Obl.BMP,528,F,Right,index,Obl
528__F_Right_index_finger_Zcut.BMP,528,F,Right,index,Zcut
528__F_Right_little_finger_CR.BMP,528,F,Right,little,CR
528__F_Right_little_finger_Obl.BMP,528,F,Right,little,Obl
528__F_Right_middle_finger_CR.BMP,528,F,Right,middle,CR
528__F_Right_middle_finger_Obl.BMP,528,F,Right,middle,Obl
528__F_Right_ring_finger_CR.BMP,528,F,Right,ring,CR
528__F_Right_ring_finger_Obl.BMP,528,F,Right,ring,Obl
528__F_Right_ring_finger_Zcut.BMP,528,F,Right,ring,Zcut
528__F_Right_thumb_finger_CR.BMP,528,F,Right,thumb,CR
528__F_Right_thumb_finger_Obl.BMP,528,F,Right,thumb,Obl
528__F_Right_thumb_finger_Zcut.BMP,528,F,Right,thumb,Zcut
529__M_Left_index_finger_CR.BMP,529,M,Left,index,CR
529__M_Left_index_finger_Obl.BMP,529,M,Left,index,Obl
529__M_Left_little_finger_CR.BMP,529,M,Left,little,CR
529__M_Left_little_finger_Obl.BMP,529,M,Left,little,Obl
529__M_Left_little_finger_Zcut.BMP,529,M,Left,little,Zcut
529__M_Left_middle_finger_Obl.BMP,529,M,Left,middle,Obl
529__M_Left_ring_finger_CR.BMP,529,M,Left,ring,CR
529__M_Left_ring_finger_Obl.BMP,529,M,Left,ring,Obl
529__M_Left_ring_finger_Zcut.BMP,529,M,Left,ring,Zcut
529__M_Left_thumb_finger_CR.BMP,529,M,Left,thumb,CR
529__M_Left_thumb_finger_Obl.BMP,529,M,Left,thumb,Obl
529__M_Right_index_finger_Obl.BMP,529,M,Right,index,Obl
529__M_Right_little_finger_Obl.BMP,529,M,Right,little,Obl
529__M_Right_middle_finger_CR.BMP,529,M,Right,middle,CR
529__M_Right_middle_finger_Obl.BMP,529,M,Right,middle,Obl
529__M_Right_middle_finger_Zcut.BMP,529,M,Right,middle,Zcut
529__M_Right_ring_finger_Obl.BMP,529,M,Right,ring,Obl
529__M_Right_thumb_finger_Obl.BMP,529,M,Right,thumb,Obl
532__M_Left_index_finger_CR.BMP,532,M,Left,index,CR
532__M_Left_index_finger_Obl.BMP,532,M,Left,index,Obl
532__M_Left_index_finger_Zcut.BMP,532,M,Left,index,Zcut
532__M_Left_little_finger_CR.BMP,532,M,Left,little,CR
532__M_Left_little_finger_Obl.BMP,532,M,Left,little,Obl
532__M_Left_little_finger_Zcut.BMP,532,M,Left,little,Zcut
532__M_Left_middle_finger_CR.BMP,532,M,Left,middle,CR
532__M_Left_middle_finger_Obl.BMP,532,M,Left,middle,Obl
532__M_Left_ring_finger_CR.BMP,532,M,Left,ring,CR
532__M_Left_ring_finger_Obl.BMP,532,M,Left,ring,Obl
532__M_Left_thumb_finger_CR.BMP,532,M,Left,thumb,CR
532__M_Left_thumb_finger_Obl.BMP,532,M,Left,thumb,Obl
532__M_Left_thumb_finger_Zcut.BMP,532,M,Left,thumb,Zcut
532__M_Right_index_finger_CR.BMP,532,M,Right,index,CR
532__M_Right_index_finger_Obl.BMP,532,M,Right,index,Obl
532__M_Right_little_finger_CR.BMP,532,M,Right,little,CR
532__M_Right_little_finger_Obl.BMP,532,M,Right,little,Obl
532__M_Right_little_finger_Zcut.BMP,532,M,Right,little,Zcut
532__M_Right_middle_finger_CR.BMP,532,M,Right,middle,CR
532__M_Right_middle_finger_Obl.BMP,532,M,Right,middle,Obl
532__M_Right_middle_finger_Zcut.BMP,532,M,Right,middle,Zcut
532__M_Right_ring_finger_CR.BMP,532,M,Right,ring,CR
532__M_Right_ring_finger_Obl.BMP,532,M,Right,ring,Obl
532__M_Right_ring_finger_Zcut.BMP,532,M,Right,ring,Zcut
532__M_Right_thumb_finger_CR.BMP,532,M,Right,thumb,CR
532__M_Right_thumb_finger_Obl.BMP,532,M,Right,thumb,Obl
532__M_Right_thumb_finger_Zcut.BMP,532,M,Right,thumb,Zcut
535__M_Left_index_finger_CR.BMP,535,M,Left,index,CR
535__M_Left_index_finger_Obl.BMP,535,M,Left,index,Obl
535__M_Left_little_finger_CR.BMP,535,M,Left,little,CR
535__M_Left_little_finger_Obl.BMP,535,M,Left,little,Obl
535__M_Left_little_finger_Zcut.BMP,535,M,Left,little,Zcut
535__M_Left_middle_finger_CR.BMP,535,M,Left,middle,CR
535__M_Left_middle_finger_Obl.BMP,535,M,Left,middle,Obl
535__M_Left_middle_finger_Zcut.BMP,535,M,Left,middle,Zcut
535__M_Left_ring_finger_CR.BMP,535,M,Left,ring,CR
535__M_Left_ring_finger_Obl.BMP,535,M,Left,ring,Obl
535__M_Left_ring_finger_Zcut.BMP,535,M,Left,ring,Zcut
535__M_Left_thumb_finger_CR.BMP,535,M,Left,thumb,CR
535__M_Left_thumb_finger_Obl.BMP,535,M,Left,thumb,Obl
535__M_Left_thumb_finger_Zcut.BMP,535,M,Left,thumb,Zcut
535__M_Right_index_finger_Obl.BMP,535,M,Right,index,Obl
535__M_Right_little_finger_Obl.BMP,535,M,Right,little,Obl
535__M_Right_middle_finger_Obl.BMP,535,M,Right,middle,Obl
535__M_Right_ring_finger_Obl.BMP,535,M,Right,ring,Obl
535__M_Right_thumb_finger_CR.BMP,535,M,Right,thumb,CR
535__M_Right_thumb_finger_Obl.BMP,535,M,Right,thumb,Obl
535__M_Right_thumb_finger_Zcut.BMP,535,M,Right,thumb,Zcut
536__F_Left_index_finger_CR.BMP,536,F,Left,index,CR
536__F_Left_index_finger_Obl.BMP,536,F,Left,index,Obl
536__F_Left_little_finger_CR.BMP,536,F,Left,little,CR
536__F_Left_little_finger_Obl.BMP,536,F,Left,little,Obl
536__F_Left_middle_finger_CR.BMP,536,F,Left,middle,CR
536__F_Left_middle_finger_Obl.BMP,536,F,Left,middle,Obl
536__F_Left_middle_finger_Zcut.BMP,536,F,Left,middle,Zcut
536__F_Left_ring_finger_CR.BMP,536,F,Left,ring,CR
536__F_Left_ring_finger_Obl.BMP,536,F,Left,ring,Obl
536__F_Left_ring_finger_Zcut.BMP,536,F,Left,ring,Zcut
536__F_Left_thumb_finger_CR.BMP,536,F,Left,thumb,CR
536__F_Left_thumb_finger_Obl.BMP,536,F,Left,thumb,Obl
536__F_Left_thumb_finger_Zcut.BMP,536,F,Left,thumb,Zcut
536__F_Right_index_finger_CR.BMP,536,F,Right,index,CR
536__F_Right_index_finger_Obl.BMP,536,F,Right,index,Obl
536__F_Right_index_finger_Zcut.BMP,536,F,Right,index,Zcut
536__F_Right_little_finger_CR.BMP,536,F,Right,little,CR
536__F_Right_little_finger_Obl.BMP,536,F,Right,little,Obl
536__F_Right_middle_finger_CR.BMP,536,F,Right,middle,CR
536__F_Right_middle_finger_Obl.BMP,536,F,Right,middle,Obl
536__F_Right_middle_finger_Zcut.BMP,536,F,Right,middle,Zcut
536__F_Right_ring_finger_CR.BMP,536,F,Right,ring,CR
536__F_Right_ring_finger_Obl.BMP,536,F,Right,ring,Obl
536__F_Right_thumb_finger_CR.BMP,536,F,Right,thumb,CR
536__F_Right_thumb_finger_Obl.BMP,536,F,Right,thumb,Obl
537__M_Left_index_finger_CR.BMP,537,M,Left,index,CR
537__M_Left_index_finger_Obl.BMP,537,M,Left,index,Obl
537__M_Left_little_finger_CR.BMP,537,M,Left,little,CR
537__M_Left_little_finger_Obl.BMP,537,M,Left,little,Obl
537__M_Left_middle_finger_CR.BMP,537,M,Left,middle,CR
537__M_Left_middle_finger_Obl.BMP,537,M,Left,middle,Obl
537__M_Left_ring_finger_CR.BMP,537,M,Left,ring,CR
537__M_Left_ring_finger_Obl.BMP,537,M,Left,ring,Obl
537__M_Left_thumb_finger_CR.BMP,537,M,Left,thumb,CR
537__M_Left_thumb_finger_Obl.BMP,537,M,Left,thumb,Obl
537__M_Left_thumb_finger_Zcut.BMP,537,M,Left,thumb,Zcut
537__M_Right_index_finger_Obl.BMP,537,M,Right,index,Obl
537__M_Right_little_finger_CR.BMP,537,M,Right,little,CR
537__M_Right_little_finger_Obl.BMP,537,M,Right,little,Obl
537__M_Right_middle_finger_Obl.BMP,537,M,Right,middle,Obl
537__M_Right_ring_finger_CR.BMP,537,M,Right,ring,CR
537__M_Right_ring_finger_Obl.BMP,537,M,Right,ring,Obl
537__M_Right_thumb_finger_CR.BMP,537,M,Right,thumb,CR
537__M_Right_thumb_finger_Obl.BMP,537,M,Right,thumb,Obl
537__M_Right_thumb_finger_Zcut.BMP,537,M,Right,thumb,Zcut
538__M_Left_index_finger_CR.BMP,538,M,Left,index,CR
538__M_Left_index_finger_Obl.BMP,538,M,Left,index,Obl
538__M_Left_index_finger_Zcut.BMP,538,M,Left,index,Zcut
538__M_Left_little_finger_CR.BMP,538,M,Left,little,CR
538__M_Left_little_finger_Obl.BMP,538,M,Left,little,Obl
538__M_Left_little_finger_Zcut.BMP,538,M,Left,little,Zcut
538__M_Left_middle_finger_CR.BMP,538,M,Left,middle,CR
538__M_Left_middle_finger_Obl.BMP,538,M,Left,middle,Obl
538__M_Left_middle_finger_Zcut.BMP,538,M,Left,middle,Zcut
538__M_Left_ring_finger_CR.BMP,538,M,Left,ring,CR
538__M_Left_ring_finger_Obl.BMP,538,M,Left,ring,Obl
538__M_Left_thumb_finger_CR.BMP,538,M,Left,thumb,CR
538__M_Left_thumb_finger_Obl.BMP,538,M,Left,thumb,Obl
538__M_Left_thumb_finger_Zcut.BMP,538,M,Left,thumb,Zcut
538__M_Right_index_finger_Obl.BMP,538,M,Right,index,Obl
538__M_Right_little_finger_CR.BMP,538,M,Right,little,CR
538__M_Right_little_finger_Obl.BMP,538,M,Right,little,Obl
538__M_Right_little_finger_Zcut.BMP,538,M,Right,little,Zcut
538__M_Right_middle_finger_CR.BMP,538,M,Right,middle,CR
538__M_Right_middle_finger_Obl.BMP,538,M,Right,middle,Obl
538__M_Right_ring_finger_CR.BMP,538,M,Right,ring,CR
538__M_Right_ring_finger_Obl.BMP,538,M,Right,ring,Obl
538__M_Right_ring_finger_Zcut.BMP,538,M,Right,ring,Zcut
538__M_Right_thumb_finger_CR.BMP,538,M,Right,thumb,CR
538__M_Right_thumb_finger_Obl.BMP,538,M,Right,thumb,Obl
538__M_Right_thumb_finger_Zcut.BMP,538,M,Right,thumb,Zcut
539__F_Left_index_finger_CR.BMP,539,F,Left,index,CR
539__F_Left_index_finger_Obl.BMP,539,F,Left,index,Obl
539__F_Left_little_finger_CR.BMP,539,F,Left,little,CR
539__F_Left_little_finger_Obl.BMP,539,F,Left,little,Obl
539__F_Left_middle_finger_CR.BMP,539,F,Left,middle,CR
539__F_Left_middle_finger_Obl.BMP,539,F,Left,middle,Obl
539__F_Left_middle_finger_Zcut.BMP,539,F,Left,middle,Zcut
539__F_Left_ring_finger_CR.BMP,539,F,Left,ring,CR
539__F_Left_ring_finger_Obl.BMP,539,F,Left,ring,Obl
539__F_Left_ring_finger_Zcut.BMP,539,F,Left,ring,Zcut
539__F_Left_thumb_finger_CR.BMP,539,F,Left,thumb,CR
539__F_Left_thumb_finger_Obl.BMP,539,F,Left,thumb,Obl
539__F_Left_thumb_finger_Zcut.BMP,539,F,Left,thumb,Zcut
539__F_Right_index_finger_CR.BMP,539,F,Right,index,CR
539__F_Right_index_finger_Obl.BMP,539,F,Right,index,Obl
539__F_Right_index_finger_Zcut.BMP,539,F,Right,index,Zcut
539__F_Right_little_finger_CR.BMP,539,F,Right,little,CR
539__F_Right_little_finger_Obl.BMP,539,F,Right,little,Obl
539__F_Right_middle_finger_CR.BMP,539,F,Right,middle,CR
539__F_Right_middle_finger_Obl.BMP,539,F,Right,middle,Obl
